GEOGRAPHY_ID,SUB_DISTRICT,ULB_RLB_VILLAGE
801,Vallur,Kumarunipalle
802,Meliaputti,Ampuram
803,Jiyyammavalasa,Gorli
804,Venkatagiri,Papamambapuram
805,Nandavaram,Dharmapuram
806,Mandasa,Pithatholi
807,Garividi,Gadabavalasa
808,Srikalahasti,Vengalam Palle @ Endrapalle
809,Lakshminarsupeta,Syamalambapuram
810,Penagalur,Thirumalarajupeta
811,Chittamur,Kokkupalem
812,Jiyyammavalasa,Maruwada
813,Vontimitta,Jowkulapalle
814,Gummalakshmipuram,Vanakabadi (L.M.)
815,Kondapuram,Kunkuvaripalem
816,Koyyuru,Nallagonda
817,Rampachodavaram,Chilakamamidi
818,Seethampeta,Pedduru
819,Addateegala,Dhanayampalem
820,Rayachoti,Indukurupalle
821,Sydapuram,Thippireddipalle
822,Jiyyammavalasa,Lakshmipuram (Near) Parajapadu
823,Rajavommangi,Donelapalem
824,Vararamachandrapuram,Choppalle
825,Etcherla,Nandigam
826,Kuppam,Varamanur
827,Sydapuram,Krishnareddipalle
828,Santhipuram,Regadadinnepalle
829,Vemula,Pernapadu
830,Ojili,Josyulavari Khandrika
831,Komarolu,Mottu Palle
832,Badvel,Chintalacheruvu
833,Donakonda,Ragamakka Palle
834,Balijipeta,Gowripuram
835,Dumbriguda,Boddaputtu
836,Nandigam,Kaijola
837,Seetharamapuram,Devisettipalle
838,Doravarisatram,Mylangam
839,Chittamur,Somasamudram
840,Gudem Kotha Veedhi,Nelajaratha
841,Lhou Circle,Menteng
842,Chambang Circle,Takeng
843,Ziro Hq,Tero Ago
844,Ziro Hq,Talle Valley
845,Bameng Adc,Pizi Camp
846,Banderdewa Circle,Chessa Forest
847,Tato Eac,Road Labour Camp (Ii)
848,Walong Circle,Gorompani L/Camp
849,Hunli Sdo,Awali (29 Km)
850,Damin Circle,Bamo
851,Phassang Circle,Langria
852,Kalaktang Adc,700 Chain Pwd Labour Camp
853,Kamporijo Circle,Indra Awas
854,Pangin Eac,Yembung Camp
855,Puchi Geko Circle,Gisa Putu
856,Balemu Circle,1300 Chain Pwd Camp
857,Kronli (Arzoo Circle),Ithun Camp
858,Ziro Hq,Nanu
859,Changlang Hq,Amchung
860,Hayuliang Adc,Tadumla
861,Ziro Hq,Tarin Agya
862,Lhou Circle,Jobrang
863,Sarli Circle,Rerung
864,Nikte Kodum Circle,Hijum Rime
865,Sarli Circle,Haleba
866,Changlang Hq,14 K.M. Pwd Camp Thingdang-1
867,Dirang Adc,Laphiak Village
868,Raga Adc,Rite
869,Tawang Hq,Gyada
870,Hawai Hq,Bah
871,Pipu Dipu Circle,Kawa Dada
872,Zemithang Circle,Khebleteng
873,Mechuka Adc,Kadasila
874,Chongkham Eac,Lathoo
875,Kamporijo Circle,Rebe
876,Taksing Circle,Dojubung
877,Jairampur Adc,3 K.M. Pwd Camp(Tokpen-Nong)
878,Hayuliang Adc,Mahikong
879,Hawai Hq,Lamkung
880,Old Ziro Sdo,Saro
881,Koloriang Hq,Keya
882,Unknown Subdistricts Of India,Manmaw
883,Palin Circle,Serak
884,Sangdupota Basar Nello Circle,Pume
885,Tikhak Rima Putok Circle,Old Putak
886,Unknown Subdistricts Of India,Betali
887,Bana Eac,Tamne
888,Monigong Eac,Tasum
889,Walong Circle,Khrawit
890,Limeking Circle,Bodok
891,Manchal Circle,Yatong - Ii
892,Manmao Eac,Manmao-Iv
893,Singa Circle,Sillipu
894,Hawai Hq,Thalla
895,Dirang Adc,Donglok
896,Taraso Circle,Dwr Rabg
897,Changlang Hq,7 K.M. Tea Garden (Jungpak)
898,Hayuliang Adc,Tummla
899,Desali Circle,Mariso
900,Kamporijo Circle,Dirgo
901,Roing Hq,Chela
902,Unknown Subdistricts Of India,9 K.M. Pwd Camp (Jongkey)
903,Dirang Adc,Merakmu
904,Hayuliang Adc,Pachailiang
905,Koloriang Hq,Sebiangriang
906,Tikhak Rima Putok Circle,Rima Iv School(Rima)
907,Ziro Hq,Khogyo
908,Seijosa Adc,A - 3 Block
909,Palin Circle,Pagu
910,Etalin,Emuli
911,Kamporijo Circle,Mid Putu
912,Koronu Circle,Bismaknagar
913,Yomcha Adc,Denemisa
914,Yazali Circle,Emchi
915,Sangram Sdo,Dokum Coloney
916,Kangku Circle,Germe
917,Taksing Circle,Ojugu
918,Likabali Sdo,Silli Liche
919,Old Ziro Sdo,Lajibogya
920,Yachuli Adc,Jabli (Verma Point)
921,Nampong Sdo,Mossang Khamlang
922,Toru Circle,Kuksing(Luk Sing)
923,Dirang Adc,Buchupam
924,Nafra Eac,Nijung
925,Chambang Circle,Pujiharak
926,Chambang Circle,Haming
927,Old Ziro Sdo,Megya
928,Palin Circle,Kudung
929,Sagalee Adc,Balapu -I
930,Kamporijo Circle,Sarin
931,Goiliang Circle,Nilang
932,Segi Gusar Circle,Denri
933,Sangram Sdo,Palin
934,Dumporijo Adc,New Richi
935,Lathao Circle,Jona - Ii
936,Tarak Lengdi Cicle,Kott-Ratt
937,Hawai Hq,Blong
938,Giba Circle,Muri Yalo
939,Chetam Peer Yapu Circle,Lechin
940,Ziro Hq,Katapu
941,Gite Ripa Circle,Jirpu Nalo
942,Borduria Circle,Lowangdong T.E.
943,Tuting Adc,Kopu
944,Sawa Circle,Bodhi
945,Gite Ripa Circle,Old Hane
946,Dudunghar Circle,Dungser
947,Siyum Adc,Singlokring
948,Mechuka Adc,Bomjipanga
949,Sibe Circle,Tango
950,Chambang Circle,Palap
951,Dudunghar Circle,Zhamaneng
952,Patuk Adc,Yerba
953,Ziro Hq,Sibe(Hong)
954,Kakoi Circle,Boginadi
955,Monigong Eac,Korle
956,Manmao Eac,Lungshang
957,Dambuk Adc,Tapat
958,Kitpi Circle,Bragyap
959,Miao Adc,Khagam Mossang
960,Wakro Circle,Chikrolang
961,Basar Adc,Taba (Everest)
962,Kanubari Adc,Sangsatham
963,Raga Adc,Moinpu
964,Patuk Adc,Nyokuriang
965,Pistana Circle,Bentam
966,Siyum Adc,Kangring
967,Patuk Adc,Segriang
968,Hayuliang Adc,Dav Bridge Point
969,Tikhak Rima Putok Circle,Lungtang
970,Bameng Adc,Jawa Camp
971,Tawang Hq,Tepsha
972,Sagalee Adc,Dabi
973,Boleng Adc,Dosing
974,Pidi Circle,Lamak
975,Ruksin Adc,Rayang Moli
976,Singa Circle,Yortung
977,Baririjo Circle,New Kulo
978,Sarli Circle,Nade
979,Koloriang Hq,Jiri
980,Patuk Adc,Joku
981,Balemu Circle,Painaktang
982,Tali Adc,Cholo
983,Parang Circle,Dadek
984,Damin Circle,Jali
985,Patuk Adc,Dalang
986,Sangdupota Basar Nello Circle,Lower Jote
987,Pasighat Hq,Napit
988,Leporiang Circle,Yareso
989,Kalaktang Adc,Sumdrung
990,Lada Circle,Rapung
991,Koronu Circle,Ambali
992,Nacho Sdo,Mosing
993,Kamporijo Circle,Deed-Rakhe
994,Yazali Circle,Namdum Nampum
995,Gensi Eac,Takso
996,Pipsorang Circle,Hapuk (L)
997,Banderdewa Circle,Tarajuli
998,Silsango Circle,Pilla-Iii
999,Lada Circle,Granjang
1000,Yangte Circle,Arr Guha
1001,Dambuen Circle,Aropo-A
1002,Banderdewa Circle,Banderdewa Tani-Ii
1003,Taliha Adc,Sinamsing
1004,Lekang Mahadevpur Circle,Raja Beel
1005,Siyum Adc,Pochak
1006,Toru Circle,Pepso
1007,Chayangtajo Adc,Keyong
1008,Chayangtajo Adc,Tamsang Yangfo
1009,Lumla Adc,Yabab
1010,Payeng Circle,Tajiring
1011,Raga Adc,Rakar
1012,Banderdewa Circle,Changmara
1013,Pakoti Circle,Tallong � Iii
1014,Daring Circle,Jime
1015,Pakke Kessang Eac,Keko
1016,Liromoba Eac,Lirum
1017,Taliha Adc,Jeba
1018,Yachuli Adc,Aribu
1019,Thembang Circle,Cherrong
1020,Wakro Circle,Samblu
1021,Toru Circle,Tashi
1022,Taliha Adc,Ganga Camp
1023,Pakoti Circle,Pabua
1024,Thrizino Adc,Giziri
1025,Silsango Circle,Sarchgai
1026,Phassang Circle,Leya
1027,Nilling Circle,Raha Village
1028,Lada Circle,Drakshi
1029,Bordumsa Adc,Mohong Christian
1030,Yangte Circle,Lenko
1031,Nacho Sdo,Aki
1032,Tali Adc,Jhome
1033,Yachuli Adc,Taki Ko Happa
1034,Ziro Hq,Duku
1035,Soha Circle,New Doidam
1036,Pangin Eac,Yeksi
1037,Zemithang Circle,Lumpo
1038,Namsai Hq,Manna-Ii
1039,Namtok Eac,Kongsa
1040,Kibithoo Circle,Misai Labour Camp
1041,Daporijo Hq,Sikar
1042,Pipsorang Circle,Zara
1043,Wakro Circle,Hallao
1044,Silsango Circle,Pilla
1045,Koyu Eac,Rotte
1046,Aalo Hq,Wak
1047,Bordumsa Adc,Kusum Pothar
1048,Banderdewa Circle,Banderdewa Tani-I
1049,Etalin,Etalin-A
1050,Oyan Circle,12th Mile
1051,Roing Hq,Jia I
1052,Yangte Circle,Howa
1053,Roing Hq,Bukku
1054,Tinali Paglam Circle,Upper Paglam
1055,Nafra Eac,Khellong
1056,Yachuli Adc,Khoru Yorda
1057,Passa Valley Circle,Rilloh
1058,Tawang Hq,Urgelling
1059,Kangku Circle,Kamcham
1060,Dirang Adc,Sappercamp Vill.
1061,Laju Sdo,Lonyen
1062,Banderdewa Circle,Upper Dobum
1063,Yangte Circle,Serek
1064,Unknown Subdistricts Of India,Deban Forest Camp (Deban)
1065,Jamiri Circle,Jamiri Point
1066,Aalo Hq,Bogdo
1067,Roing Hq,Yinkong
1068,Balemu Circle,Balemu H.Q.
1069,Dumporijo Adc,Paka
1070,Roing Hq,Mayu Ii
1071,Unknown Subdistricts Of India,Diyun H.Q. Bl.I&Ii
1072,Chayangtajo Adc,Rebe
1073,Sunpura Circle,Bhekuliang
1074,Seijosa Adc,Darlong Seg-I
1075,Bordumsa Adc,Gidding
1076,Borum,Jullang
1077,Lekang Mahadevpur Circle,Nongkhon Satgoria
1078,Lekang Mahadevpur Circle,New Silatoo
1079,Sunpura Circle,Old Sunpura
1080,Deomali Adc,Wasathong
1081,Siyum Adc,Ekke
1082,Daporijo Hq,Sippi
1083,Basar Adc,Bumpek
1084,Nafra Eac,Dibbin
1085,Kanubari Adc,Longhua
1086,Lawnu Circle,Hasse Rusa
1087,Pangchao Sdo,Komhua Nonku Ii
1088,Kanubari Adc,Olingtong
1089,Dirang Adc,Senge
1090,Kimin Sdo,Durpa - I & Ii
1091,Unknown Subdistricts Of India,Mpen I
1092,Unknown Subdistricts Of India,Mpen Ii
1093,Bordumsa Adc,Bordumsa Vill.Bl.I&Ii
1094,Lekang Mahadevpur Circle,Khowji
1095,Singchung Adc,Tenga Market
1096,Wakka Sdo,Longkai
1097,Riga Eac,Parong
1098,Old Ziro Sdo,Reru - I
1099,Pangchao Sdo,Lower Pangchao
1100,Pangchao Sdo,Konnu
1101,Chongkham Eac,Chongkham H.Q.
1102,Singchung Adc,Tenga Valley
1103,Chhaygaon,Rajapara
1104,Chariduar,Gudamghat P.G.R.
1105,Tingkhong,Dhamon No.2
1106,Margherita,Chipe Gaon
1107,Mahmora,Kataky Papang
1108,Raha,Dhowa Dalani
1109,Barama Pt,Niz-Barsial
1110,Dhekiajuli (Pt),Narayan Kati Bangali Gaon
1111,Gossaigaon (Pt),Hakma F.V.
1112,Naobaicha,Dikhamukhia
1113,Majuli,Pokajora Gaon
1114,Dimow,Charaguwa Gaon
1115,Golaghat,Naragaon
1116,Nazira,Lutum
1117,Dhing,Muwamari
1118,Rangjuli,Garopara
1119,Mayong,Hatimuria
1120,Ramkrishna Nagar,Chotokona
1121,Dhemaji,No.2 Lutachur Gaon
1122,North Lakhimpur,Koilamari
1123,Samaguri,Haibar Gaon
1124,Majuli,Rangali Bahar
1125,Baska,Chaulkara Nc
1126,Chariduar,Nalghagari
1127,Kalaigaon,Kabiraligaon
1128,Margherita,Kathal Guri
1129,Dimow,Miripathar
1130,Kadam,Kachari
1131,Bijni (Pt),Simlaguri
1132,Raha,Borua Bali
1133,Baska,Hazara
1134,Narayanpur,Deotola
1135,Na-Duar,Chamar Doloni
1136,Unknown Subdistricts Of India,No.2 Bhangabil
1137,Baska,Karemura
1138,Sarupathar,Lengtha
1139,Sadiya,Lakhimi Pathar
1140,Sarthebari,Phinguwa Pathar
1141,Baska,Madaltana
1142,Sarupeta (Pt),Bhalaguri
1143,Phuloni,Kuruna Bey Gaon
1144,Jorhat West,Bhakat Pamua
1145,Titabor,Kakatikuri
1146,Golakganj Pt,Uttar Raipur Pt.Ii
1147,Khoirabari,Garangapara
1148,Nalbari,Dhantala
1149,Baska,Pokalagi
1150,Bijni (Pt),Subaijhar
1151,Kampur,Niz Narikali
1152,Bijni (Pt),Malivita F.V
1153,Silonijan,Bhitar Kalioni (Merabheti)
1154,Khoirabari,Mazar Chuburi
1155,Ramkrishna Nagar,Kunagram
1156,Dhakuakhana (Pt-I),Khajua Patir
1157,Gogamukh,No.2 Baijantipur
1158,Jorhat East,Bam-Dhekia Khowa
1159,Patharkandi,Bazarghat F.V.
1160,Sissibargaon,Santipur Jengrai
1161,Sissibargaon,Punai Gaon
1162,Lakhipur,Makhan Nagar
1163,Rangjuli,Dighali Pt-I
1164,Dhakuakhana (Pt-I),No.1 Thekeraguri
1165,Srijangram,Malegarh Pt Iv
1166,Jonai,Bolaipam
1167,Mazbat,Gorhbasti
1168,Katlichara,Dinanathpur Pt Ii
1169,Dhekiajuli (Pt),Goroi Mari Pathar
1170,Bongaigaon (Pt),Bridhabasi No.2
1171,Dimow,Dihingia
1172,Sipajhar,Alikhapara
1173,Tamulpur,Bihangapur
1174,Mangaldoi (Pt),Chengeliapara
1175,Udarbond,Majargram Grant
1176,Tamulpur,Chechapani
1177,Kalaigaon,Tezialpara
1178,Dibrugarh West,Dulia Gaon
1179,Morangi,Bebejia Likchan
1180,Amguri,Gadhuli Bazar Chawdang
1181,Katigora,Pirnagar
1182,Patharkandi,Shambu Nagar F.V.
1183,Dhakuakhana (Pt-I),Lecham Batamari
1184,Gossaigaon (Pt),Bajugaon No.1
1185,Sonai,Aradhanpur
1186,Azara,Kendukuchi
1187,Dhekiajuli (Pt),Meghaiati Gaon
1188,Bijni (Pt),Nepalpara
1189,Khumtai,No.24 Hautoly Grant
1190,Sonari,No.4 Gowala Pothar
1191,Ramkrishna Nagar,Damcherra Tripura Punjee
1192,Koya,Na-Satra
1193,Tengakhat,Deobil Gaon
1194,Diphu,Sarthe Borrung
1195,Naharkatiya,Disang Kinar Bangali
1196,Dhemaji,Dakhin Jorkata
1197,Mazbat,Jungle Block No.1
1198,Patharkandi,Jacobnagar F.V.
1199,Doom Dooma,Borgaon
1200,Bilasipara Pt,Bamunkura
1201,Harisinga,Nasanshali
1202,Kadam,Na-Ali Majgaon
1203,Bongaigaon (Pt),Bhatipara Pt I [Bhatipara]
1204,Lakhipur,Sigri Pt-Ii
1205,Khumtai,No.2 Pathori
1206,Lakhipur,Bhalukmari
1207,Chariduar,No.2 Bahumari Gaon
1208,Agamoni,Bamundanga Pt.Iii
1209,Nazira,Kachari
1210,Dhekiajuli (Pt),Kachari Gaon
1211,Narayanpur,No.2 Bahupathar
1212,Sapekhati,Medelajan No.1
1213,Bijni (Pt),Kochpara
1214,Golaghat,Merapani Forest Block
1215,Phuloni,Mati Khula
1216,Tinsukia,Rabar Bari
1217,Mankachar,Moishaldanga Pt.Ii
1218,Nazira,Sunpora Gohain
1219,Sarupathar,Majgaon Chungajan
1220,Donka,Kheroni Garo Gaon
1221,Udalguri,Chamtabari
1222,Majuli,Missamora
1223,Udalguri,Amjuli No.3
1224,Kokrajhar,Sutarpara
1225,Ghograpar (Pt),No.3 Sagarkuchi
1226,Barnagar (Pt),Barharid
1227,Chabua,Tipamia Gaon
1228,Bilasipara Pt,Kathaldi Pt.Ii
1229,Bhuragaon,Pithakhaiti
1230,Bhowraguri,Kachukata
1231,Palasbari,Haropara
1232,Srijangram,Kakila Pt Ii
1233,Sonapur,Barkhat Gaon
1234,Gossaigaon (Pt),Hatigarh No.1
1235,Kaliabor,Natun Salona T.E. No.2
1236,Unknown Subdistricts Of India,Barjhar
1237,Katlichara,Kukicherra Grant
1238,Agamoni,Jinkata Pt.Ii
1239,Bilasipara Pt,Kadamtala Pt.Ii
1240,Dhubri,Adabari Pt.Ii
1241,Nilambazar,Fatepur Pt I
1242,Balijana,Boladmari
1243,Dimow,Boreodhai
1244,Rangia Pt,Bangaon
1245,Gossaigaon (Pt),Bhaisiguri
1246,Lakhipur,Kaptanpur Pt Xvi
1247,Balijana,Markula
1248,Subansiri (Pt-I),Alimur
1249,Kamalpur,Baihata
1250,Kamalpur,Simelibari
1251,Rupahi,Theo Tangani
1252,Bhowraguri,Tokeamari-Ii
1253,Bongaigaon (Pt),Borbila
1254,Dibrugarh West,Lakai Gaon
1255,Chhaygaon,Jamuguri
1256,Sissibargaon,Chekaimukh Borghuli
1257,Nilambazar,Bataiya
1258,Dhubri,Kismat Hasdaha Pt.Iii
1259,Dibrugarh East,Sarupothar Gaon
1260,Doboka,Sowpur
1261,Titabor,Paninora Gaon
1262,Algapur,Dholidahar Grant
1263,South Salmara,Gotabari
1264,Sipajhar,Hazarikapara
1265,Patharkandi,Defolala
1266,Biswanath,Sadharu Ghop S.P.P 1/3
1267,Srijangram,Deohati Pt Ii
1268,Hailakandi,Balikandi Grant
1269,Chariduar,No.3 Dhulapadung T.E.
1270,Bijni (Pt),Batabari
1271,Bihpuria,Bogori No.2
1272,Silonijan,Hallo Khuwa
1273,Pathorighat (Pt),Chakara Basti
1274,Rupahi,Chenimari Bill
1275,Dhubri,Dharmoshala Pt.V
1276,Nagaon,Tukulai Bebejia (Tukulai)
1277,Nazira,Mout Gaon
1278,Sarupathar,No.1 Padumoni
1279,Dhubri,Balatari
1280,Matia,Dakaidal
1281,Bijni (Pt),Daranga No.2
1282,Dotoma,Nepalpara
1283,Silchar,Rosekandi Grant Pt I
1284,Doom Dooma,Longsowal T.E. 109/112
1285,Goreswar (Pt),Dhepargaon
1286,Tinsukia,Nokhroy T.E. 162/159 Nlr - 149/146 Nlr
1287,Badarpur,Umarpur Pt Iii
1288,Katlichara,Apin Pt Ii
1289,Donka,Langmepi
1290,Nilambazar,Barkapan
1291,Lakhipur,Narainpur Grant Pt I
1292,Agamoni,Jhapusabari Pt.Iv
1293,Sarthebari,Jalkara
1294,Chhaygaon,Bihdia
1295,Dimow,Khongia Grant
1296,Ramkrishna Nagar,Purbo Lalcherra T.E.
1297,Bajali (Pt),Pipla (Piplala)
1298,Hojai,Itakhola
1299,Tamulpur,Hartola
1300,Boitamari,Kabaitari Pt Iii
1301,Algapur,Mohanpur Pt Ii
1302,North Lakhimpur,Moidamia
1303,Chabua,Hatkhula Bongali
1304,Barnagar (Pt),Meda Gaon
1305,Mahmora,Buragohain Bari
1306,Marigaon,Telahi Bhatgaon
1307,Bongaigaon (Pt),Bashbari Pt I
1308,Margherita,Brahmajan
1309,Matia,Baladmari Char Pt-Iv
1310,Patharkandi,Khagragura F.V.
1311,Samaguri,Auniati Satra
1312,Matia,Bujruk Manikpur
1313,Dimow,Chandamonda Changmai
1314,Bilasipara Pt,Mayarchar Pt.Ii
1315,Chariduar,Talaka Bari
1316,Ramkrishna Nagar,Nayatilla
1317,Jorhat East,No.2 Bamun Gaon
1318,Srijangram,Tilapara
1319,Sarupathar,Nahorani
1320,Nagaon,Chengmura
1321,Baghbor,Mandia Pathar
1322,Doboka,Karaiguri
1323,Chhaygaon,Birpara
1324,Sonari,Rajabari Grant (Pt)
1325,Kamalpur,Baregaon
1326,Bhowraguri,Ushatari
1327,Khumtai,Garigaon
1328,Rangia Pt,Kumarpata
1329,Sipajhar,Jhakuwapara
1330,Rangia Pt,Barkuriha
1331,Sidli (Pt),Kathalpara
1332,Hojai,Fatehpur
1333,Baghbor,Tapajuli
1334,Silchar,Rongpur Pt Ii
1335,North Guwahati (Pt),Dhopatari
1336,Bijni (Pt),Bhowraguri
1337,Golakganj Pt,Rouwarkuti
1338,Lanka,Village No.1 Block No.1(Village No.1block No.1n.C)
1339,Dhemaji,Nara Bil
1340,Tingkhong,Azizbag T.E.
1341,Dergaon,Rongaliting Grant
1342,Nilambazar,Nagharia Pt Ii
1343,Sonari,Bhojo Gaon & Bhojo Rly. Stn.
1344,Bagribari (Pt),Silaipar Pt.-Ii
1345,Algapur,Bhatirkupa Pt I
1346,Katlichara,Raifalmara
1347,Mazbat,Mazarchuba
1348,Golakganj Pt,Keder Pt.I
1349,Bilasipara Pt,Tushpara
1350,Dhekiajuli (Pt),2.No. Chapai Bagan
1351,Nazira,Maibela Grant Elec. Power Project
1352,Dhubri,Jharner Char Pt.I
1353,Tinsukia,Borjan Gaon
1354,Samaguri,Mori Puthikhaity
1355,Bijni (Pt),Bagidara No. 1
1356,Harisinga,No.1 Geruajhar
1357,Margherita,Ritu Kathal Guri No.1
1358,Dalgaon (Pt),Ruhinikhuti
1359,Raha,Amsoi
1360,Biswanath,Uttar Jinjia
1361,Khumtai,Rangamati Gaon
1362,Amguri,Jehenia
1363,Nilambazar,Maina Pt I
1364,Algapur,Uttarbadarpur
1365,Rangjuli,Sikajuli Kuhiarbari
1366,Gossaigaon (Pt),Nabinagar F V
1367,Karimganj,Barapunjee Pt Ii
1368,Dhubri,Sateralga
1369,Majuli,Molual Kalita
1370,Titabor,Bongal Gaon
1371,Balijana,Kalapani
1372,Harisinga,Batiamari
1373,Lakhipur,Kamranga Bond Pt I
1374,Sidli (Pt),Saljhora
1375,Barpeta,Kujarpith
1376,Kalgachia,Hapachara Pathar
1377,Dhekiajuli (Pt),Bura Garu Duba
1378,Baska,Kuthurijhar
1379,Naharkatiya,Borkhermia Gaon No.2
1380,Samaguri,Bherbheri
1381,Katigora,Khelma Pt Ii
1382,Sarupeta (Pt),Gerua Para
1383,Balijana,Goraimari
1384,Dhubri,Salapara Pt.Ii
1385,Baska,Muthiabari
1386,Kalgachia,Uttar Moinbari
1387,Karimganj,Keshorkapan 9
1388,Chabua,Kharjan Grant
1389,Chenga,Mahsara
1390,Bilasipara Pt,Kazaikata Pt.Iii
1391,Na-Duar,Sadai Bora
1392,Silonijan,Jabarajan
1393,Baska,Paschim Khagrabari
1394,Barnagar (Pt),Bhaluk Doba
1395,Katlichara,Madhabpur
1396,Sadiya,Takajan Gaon (Tokajan Deori)
1397,Golakganj Pt,Pub Gaikhowa Pt.Ii
1398,Katigora,Chandi Nagar Pt I
1399,Patharkandi,Balipipla F.V.
1400,Sapekhati,Kanu Gaon No.6
1401,Majuli,Mohkhuti No.2
1402,Udalguri,Kachurabari Habi
1403,Silchar,Clever House Pt Ii
1404,Sipajhar,Barangabari
1405,Dhubri,Bhelakoba
1406,Chenga,Damdama
1407,Biswanath,Ratowa Pathar
1408,Mayong,2.No. Burgaon
1409,Teok,Suramoni Gaon (Churamoni Gaon)
1410,Gossaigaon (Pt),Serfanguri No.2
1411,Bajali (Pt),Chaibari
1412,Sonai,Rangirghat Pt Iii
1413,Mariani,Maibalia Chakial
1414,Rangia Pt,Chepti
1415,Barpeta,Fulor Guri
1416,Kamalpur,Alta
1417,Dibrugarh West,Suta Bogpar T.E.10/165 O.R(A) Grant
1418,Goreswar (Pt),Garogaon
1419,Bilasipara Pt,Dhuturamari
1420,Chariduar,Pung Pani Bangali
1421,Katigora,Digabar Grant
1422,Dhekiajuli (Pt),Naharbari Gaon
1423,Tengakhat,Mohmari Gaon No.1
1424,Chandrapur,Kamarpur Village
1425,Tihu (Pt),No.2.Nathkuchi
1426,Sidli (Pt),Maigaon
1427,Dimow,Amulaguri Bagisa
1428,Koya,Jaikuchi
1429,Mikirbheta,Rahdhala
1430,Sonai,Gobindanagar Pt I
1431,Teok,Bailung Gaon
1432,Katigora,Buribali Pt Iii
1433,Dhemaji,Bharali Chuk
1434,Margherita,Makum Pathar No.3
1435,Tinsukia,Bozaloni T.E.19 Nlr.
1436,Ramkrishna Nagar,Bhairabnagar Pt Ii
1437,Dimow,Kathalbari
1438,Margherita,Golai Gaon No.2
1439,Khoirabari,Nalbari
1440,Tamulpur,Jhargaon
1441,Na-Duar,Bakara Patta
1442,Boko,Raipara
1443,Sonai,Saidpur Pt Iii
1444,Dalgaon (Pt),Nadirmukh
1445,Bongaigaon (Pt),Bhandara No 3
1446,Mahmora,Disangkush Habi
1447,Sipajhar,Hangalpara
1448,Silchar,Masimpur Grant
1449,Kampur,Ramani Pathar
1450,Kalaigaon,Ganakpara
1451,Karimganj,Lafasail Pt I
1452,Sapekhati,Bahbari Gaon
1453,Donka,Voksong(Ghelapata)
1454,Patharkandi,Hatairbond
1455,Pathorighat (Pt),Baraipara
1456,Bhowraguri,Mokrambil
1457,Baghbor,Barpalli
1458,Doom Dooma,Lesengka Bangali Gaon
1459,Golaghat,Chaodang Pothar
1460,Dibrugarh West,Konwar Handiqui Gaon
1461,Doom Dooma,Kharjan Gaon
1462,Bhowraguri,Bamungaon Pt.-Iv
1463,Bijni (Pt),Nizlaguri F.V
1464,Matia,Gosaibori
1465,Bagribari (Pt),Joypur Pt.-Ii
1466,Jorhat East,Dakukura Chowa Gaon
1467,North Lakhimpur,Phukanarhat
1468,Bajali (Pt),Bichan Kuchi
1469,North Lakhimpur,Debera Doloni
1470,Matia,Singimari Char
1471,Doom Dooma,Upar Kuli Gaon
1472,Doom Dooma,Lukhrong Pathar
1473,Karimganj,Prasadpur
1474,Nagaon,Jamuguri
1475,Baska,Banbari
1476,Katlichara,Harishnagar Pt Ii
1477,Hajo,Barsapari
1478,Donka,Lamsakham
1479,Chariduar,Barghuli
1480,Sipajhar,Barathiabari
1481,Moran,Garoimari Gaon
1482,Teok,Dulia Bharali Gaon
1483,Mayong,1.No. Dungabori
1484,Sonai,Anandakhal
1485,Sipajhar,Rajapukhuri
1486,Agamoni,Bhangaduli
1487,Ramkrishna Nagar,Mukamcherra T.E. Pt I
1488,Sipajhar,Dagiapara
1489,Barnagar (Pt),Raha Gaon
1490,Tinsukia,Nalani T.E. 187/190 Nlr.
1491,Khoirabari,Atelia
1492,Algapur,Sayedbond Pt Iii
1493,Sissibargaon,Kawaguri
1494,Dhekiajuli (Pt),Oubari Pathar
1495,Sissibargaon,No.2 Lakhipur Gohain
1496,Udarbond,Durganagar Pt Iii
1497,Baska,Diringapur
1498,Kampur,Dapara
1499,Lakhipur,Depalchang
1500,Bhowraguri,Jamunatari
1501,Bokakhat,Goshanibar
1502,Moran,Sepon Chah Bagicha 18/21 Nlr G
1503,Mahmora,Lukhurakhon Gaon
1504,Amguri,Kukura Chowanara
1505,Titabor,Rajabari
1506,Sarupathar,Kekuri Borchapori
1507,Sissibargaon,No.2 Chila Gaon
1508,Mazbat,Kalbari Habi
1509,Dhubri,Sastarghat Pt.Ii
1510,Nazira,Halua Gaon
1511,Diphu,Nawkata Gaon
1512,Sonai,Sewrartol F.V.
1513,Titabor,Sonowal Kachari
1514,Tingkhong,Chakalia Pather
1515,Gossaigaon (Pt),Joyma No.2
1516,Donka,Hongkram
1517,Sipajhar,Khalihai Gaon
1518,Margherita,Makum Pathar No.4
1519,Lala,Behul
1520,Sissibargaon,No.1 Borpathar Gohain (Part)
1521,Lakhipur,New Khairabad F.V.
1522,Koya,Barigaon
1523,Dhekiajuli (Pt),Thalamara Ghat Gaon
1524,Bengtol,Bikrampur
1525,Bokakhat,Lokhowjan Bagicha
1526,Kadam,Thowthoni
1527,Dotoma,Bahadurpara
1528,Dibrugarh East,Chiring Hula No.1
1529,Mayong,Morisuti Tup
1530,Kaliabor,Bandar Dubi
1531,Lakhipur,Rangmaijeng Rengmai F.V.
1532,Baska,Pub Safakamar
1533,Morangi,Bagidhola Bagan
